Pathway,Gene,EnsemblID
dopaminergic.synapse,Creb5,ENSMUSG00000053007
dopaminergic.synapse,Ppp2r3a,ENSMUSG00000043154
dopaminergic.synapse,Akt3,ENSMUSG00000019699
dopaminergic.synapse,Mapk10,ENSMUSG00000046709
dopaminergic.synapse,Mapk13,ENSMUSG00000004864
dopaminergic.synapse,Mapk14,ENSMUSG00000053436
dopaminergic.synapse,Mapk8,ENSMUSG00000021936
dopaminergic.synapse,Mapk9,ENSMUSG00000020366
dopaminergic.synapse,Creb3l1,ENSMUSG00000027230
dopaminergic.synapse,Ppp2r5c,ENSMUSG00000017843
dopaminergic.synapse,Ppp2r5e,ENSMUSG00000021051
dopaminergic.synapse,Ppp2r2c,ENSMUSG00000029120
dopaminergic.synapse,Mapk12,ENSMUSG00000022610
dopaminergic.synapse,Ppp2r1a,ENSMUSG00000007564
dopaminergic.synapse,Ppp2r2d,ENSMUSG00000041769
dopaminergic.synapse,Gria3,ENSMUSG00000001986
dopaminergic.synapse,Gsk3b,ENSMUSG00000022812
dopaminergic.synapse,Ppp2r3c,ENSMUSG00000021022
dopaminergic.synapse,Gsk3a,ENSMUSG00000057177
dopaminergic.synapse,Gng13,ENSMUSG00000025739
dopaminergic.synapse,Gng11,ENSMUSG00000032766
dopaminergic.synapse,Caly,ENSMUSG00000025468
dopaminergic.synapse,Calml3,ENSMUSG00000063130
dopaminergic.synapse,Ppp2r2a,ENSMUSG00000022052
dopaminergic.synapse,Ppp2r2b,ENSMUSG00000024500
dopaminergic.synapse,Ppp2r1b,ENSMUSG00000032058
dopaminergic.synapse,Creb3l4,ENSMUSG00000027938
dopaminergic.synapse,Calm4,ENSMUSG00000033765
